origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
1,2022-06-30,magnitud,5,regresion agrupada,,1.021166443824768,1.0142490863800049,0.9875074028968811,0.9856274724006653,0.013499993976985515,30,20640,3570,,,,
1,2022-06-30,magnitud,5,LSTM,0.0,0.9750691652297974,0.9610803127288818,0.9412241578102112,0.9364583492279053,0.016661524512595987,30,20640,3570,13.0,6.0,0.18658273841863798,0.12918162350485354
1,2022-06-30,magnitud,5,LSTM,1.0,0.9727029204368591,0.9607569575309753,0.939509391784668,0.9428852200508118,0.012250046981165287,30,20640,3570,16.0,9.0,0.19217925819993756,0.16582865980856212
1,2022-06-30,magnitud,5,LSTM,2.0,0.9721578359603882,0.9555647373199463,0.937752902507782,0.9393027424812317,0.01528710067719318,30,20640,3570,11.0,4.0,0.29205375293522706,0.12072073870602949
1,2022-06-30,magnitud,10,volatilidad reciente,,1.0269839763641357,1.0015687942504883,1.0,1.0,0.0,30,20490,3420,,,,
1,2022-06-30,magnitud,10,persistencia,,1.3466490507125854,1.3292802572250366,1.3102513551712036,1.3054873943328857,0.023278129362224963,30,20490,3420,,,,
1,2022-06-30,magnitud,10,regresion agrupada,,1.0106090307235718,0.9948137998580933,0.9851367473602295,0.9825419187545776,0.013242933007048926,30,20490,3420,,,,
1,2022-06-30,magnitud,10,LSTM,0.0,0.9656524062156677,0.9492064714431763,0.9395014643669128,0.9392313361167908,0.014067825357935744,30,20490,3420,11.0,4.0,0.21086643346481854,0.11575272152729241
1,2022-06-30,magnitud,10,LSTM,1.0,0.9657790660858154,0.951316237449646,0.941262423992157,0.9415368437767029,0.010806024230943637,30,20490,3420,21.0,14.0,0.14883875108703418,0.12839082426127094
1,2022-06-30,magnitud,10,LSTM,2.0,0.9712981581687927,0.9512267112731934,0.9441799521446228,0.9422581195831299,0.014586211787166044,30,20490,3420,12.0,5.0,0.18207485343755028,0.11825385579356441
1,2022-06-30,magnitud,20,volatilidad reciente,,1.0154078006744385,0.9966068863868713,1.0,1.0,0.0,30,20190,3120,,,,
1,2022-06-30,magnitud,20,persistencia,,1.3393642902374268,1.3185371160507202,1.3182518482208252,1.3052828311920166,0.022668227127419224,30,20190,3120,,,,
1,2022-06-30,magnitud,20,regresion agrupada,,0.9960523247718811,0.9783350229263306,0.9839551448822021,0.9835078716278076,0.014729023890558713,30,20190,3120,,,,
1,2022-06-30,magnitud,20,LSTM,0.0,0.9604143500328064,0.9609829783439636,0.9458774328231812,0.9333723187446594,0.0158399498936205,30,20190,3120,9.0,2.0,0.1538001524072282,0.07336755115774614
1,2022-06-30,magnitud,20,LSTM,1.0,0.9607399106025696,0.9618929624557495,0.9459399580955505,0.93245530128479,0.01645327188161405,30,20190,3120,9.0,2.0,0.1443893288415444,0.08465645749923549
1,2022-06-30,magnitud,20,LSTM,2.0,0.9601179361343384,0.9529143571853638,0.9452489018440247,0.9393800497055054,0.014871400703171707,30,20190,3120,10.0,3.0,0.1404151271415662,0.07985605330123932
2,2022-12-29,nivel,1,cero,,0.8587583303451538,0.8385123014450073,1.0,1.0,0.0,30,24510,3690,,,,
2,2022-12-29,nivel,1,deriva,,0.8710286021232605,0.8587923645973206,1.0145471096038818,1.0151383876800537,0.003942310246828371,30,24510,3690,,,,
2,2022-12-29,nivel,1,ingenua,,1.2481064796447754,1.204414963722229,1.4546841382980347,1.464473009109497,0.02244399796453956,30,24510,3690,,,,
2,2022-12-29,nivel,1,regresion agrupada,,0.8924294114112854,0.870822012424469,1.0387383699417114,1.0345447063446045,0.0077266344257413706,30,24510,3690,,,,
2,2022-12-29,nivel,1,LSTM,0.0,0.8603506088256836,0.8428213596343994,1.001792311668396,1.0034765005111694,0.0033030248641818605,30,24510,3690,7.0,0.0,0.06944793203244141,0.08325724967289716
2,2022-12-29,nivel,1,LSTM,1.0,0.8597533106803894,0.8389445543289185,1.0010650157928467,1.0021990537643433,0.0030202473910814097,30,24510,3690,8.0,1.0,0.06551296473965824,0.09523162692009161
2,2022-12-29,nivel,1,LSTM,2.0,0.8623428344726562,0.8442225456237793,1.0041961669921875,1.0055460929870605,0.003915814641183078,30,24510,3690,7.0,0.0,0.05582440786626345,0.08614787467134495
2,2022-12-29,nivel,5,cero,,0.862555742263794,0.8419867753982544,1.0,1.0,0.0,30,24390,3600,,,,
2,2022-12-29,nivel,5,deriva,,0.8742045760154724,0.85858553647995,1.0135644674301147,1.012070655822754,0.003432483062624336,30,24390,3600,,,,
2,2022-12-29,nivel,5,ingenua,,1.254945993423462,1.2386635541915894,1.4562256336212158,1.4573993682861328,0.014272133166226882,30,24390,3600,,,,
2,2022-12-29,nivel,5,regresion agrupada,,0.8939103484153748,0.8598843812942505,1.036121129989624,1.0348496437072754,0.007858606428436464,30,24390,3600,,,,
2,2022-12-29,nivel,5,LSTM,0.0,0.8649998903274536,0.8487702012062073,1.002866506576538,1.0023846626281738,0.0029103147046746942,30,24390,3600,8.0,1.0,0.03307618334656581,0.040670821986471616
2,2022-12-29,nivel,5,LSTM,1.0,0.8646258115768433,0.8482068181037903,1.0024244785308838,1.0019688606262207,0.0027332147805741833,30,24390,3600,8.0,1.0,0.03479644215743368,0.03850251898014297
2,2022-12-29,nivel,5,LSTM,2.0,0.864525556564331,0.847639262676239,1.002314805984497,1.0018360614776611,0.0026807183724745546,30,24390,3600,8.0,1.0,0.047488952424221985,0.03409593939431943
2,2022-12-29,nivel,10,cero,,0.8582961559295654,0.8440474271774292,1.0,1.0,0.0,30,24240,3480,,,,
2,2022-12-29,nivel,10,deriva,,0.870161235332489,0.8516747951507568,1.013837456703186,1.0123307704925537,0.0030174441864744923,30,24240,3480,,,,
2,2022-12-29,nivel,10,ingenua,,1.2486430406570435,1.2329137325286865,1.4553909301757812,1.4526041746139526,0.011896158297857548,30,24240,3480,,,,
2,2022-12-29,nivel,10,regresion agrupada,,0.8854612708091736,0.8528792858123779,1.0313506126403809,1.0299625396728516,0.00720439295254358,30,24240,3480,,,,
2,2022-12-29,nivel,10,LSTM,0.0,0.8605158925056458,0.8411097526550293,1.0026525259017944,1.0020251274108887,0.00251086212904002,30,24240,3480,7.0,0.0,0.03044702156789993,0.02776506921570552
2,2022-12-29,nivel,10,LSTM,1.0,0.861045777797699,0.8416921496391296,1.003290057182312,1.0031747817993164,0.0027615955693734793,30,24240,3480,7.0,0.0,0.027235957695857474,0.03037027834277404
2,2022-12-29,nivel,10,LSTM,2.0,0.8605601191520691,0.8412365913391113,1.0027130842208862,1.0026438236236572,0.002694019566431896,30,24240,3480,7.0,0.0,0.029269986334992084,0.028385786849417186
2,2022-12-29,nivel,20,cero,,0.8620680570602417,0.8406805992126465,1.0,1.0,0.0,30,23970,3180,,,,
2,2022-12-29,nivel,20,deriva,,0.8752511739730835,0.848454475402832,1.015380620956421,1.01406991481781,0.0026772867168044826,30,23970,3180,,,,
2,2022-12-29,nivel,20,ingenua,,1.2643522024154663,1.2342278957366943,1.4671059846878052,1.4652045965194702,0.012328505423634187,30,23970,3180,,,,
2,2022-12-29,nivel,20,regresion agrupada,,0.8859096169471741,0.855022668838501,1.027331829071045,1.025593638420105,0.006892193563517292,30,23970,3180,,,,
