origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
10,2025-07-31,magnitud,10,LSTM sin signo,1,0.929763913154602,0.9056101441383362,0.9573511481285095,0.9595736265182495,0.0035793401855771837,274,175824,6302,17,10,0.0948050441450861,0.08655704927171162
10,2025-07-31,magnitud,20,LSTM sin signo,0,0.9171962141990662,0.8899536728858948,0.9554930925369263,0.9593266248703003,0.0036741818030903003,274,175276,5754,8,1,0.08387689495010532,0.08259608916340083
10,2025-07-31,magnitud,20,LSTM sin signo,1,0.9158541560173035,0.8862941861152649,0.9537860155105591,0.9582213163375854,0.004018746524647816,274,175276,5754,19,12,0.104008839176084,0.08053355695013582
11,2026-01-30,magnitud,1,LSTM sin signo,0,1.2172307968139648,1.113464593887329,0.9699262380599976,0.9762312173843384,0.01080938194283987,274,182948,6576,24,17,0.16852371902107358,0.19229160796824868
11,2026-01-30,magnitud,1,LSTM sin signo,1,1.2143748998641968,1.1145159006118774,0.9688860774040222,0.9793020486831665,0.010356039645776683,274,182948,6576,14,7,0.1553389539694661,0.16923029425886127
11,2026-01-30,magnitud,5,LSTM sin signo,0,1.2162415981292725,1.1499912738800049,0.9886470437049866,0.9874281883239746,0.003971837373926174,274,182674,6575,14,7,0.096174059808776,0.10482518147437178
11,2026-01-30,magnitud,5,LSTM sin signo,1,1.2167490720748901,1.1486589908599854,0.9888850450515747,0.9867690801620483,0.0041310385280722214,274,182674,6575,15,8,0.11416611377494175,0.10273897028019448
11,2026-01-30,magnitud,10,LSTM sin signo,0,1.204541563987732,1.1423001289367676,0.9899303317070007,0.9899867177009583,0.0046144258530559255,274,182400,6301,17,10,0.09386951165459266,0.08436630527014735
11,2026-01-30,magnitud,10,LSTM sin signo,1,1.2062820196151733,1.1453351974487305,0.9913035035133362,0.9918874502182007,0.004657733255288107,274,182400,6301,15,8,0.09247104239194207,0.0891821095027646
11,2026-01-30,magnitud,20,LSTM sin signo,0,1.187966227531433,1.1173524856567383,0.9899458885192871,0.9903407096862793,0.004942364557904657,274,182126,5753,19,12,0.08688252495622702,0.06442605906030101
11,2026-01-30,magnitud,20,LSTM sin signo,1,1.1893388032913208,1.1161596775054932,0.9906296730041504,0.9902222156524658,0.004952180470308825,274,182126,5753,18,11,0.10129847315537711,0.07864453111974042
