origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
11,2026-01-30,nivel,1,deriva,,1.2946093082427979,1.1721149682998657,1.004128098487854,1.0036567449569702,0.0041183641997631125,272,181608,6528,,,,
11,2026-01-30,nivel,1,ingenua,,1.9154752492904663,1.8283932209014893,1.522614598274231,1.4685304164886475,0.03397950906333109,272,181608,6528,,,,
11,2026-01-30,nivel,1,regresion agrupada,,1.3049458265304565,1.212709665298462,1.0127512216567993,1.0115221738815308,0.007147499672288248,272,181608,6528,,,,
11,2026-01-30,nivel,1,LSTM,0.0,1.290116310119629,1.1708273887634277,0.9983189702033997,0.994830846786499,0.004733755458768161,272,181608,6528,9.0,2.0,0.07054970291521873,0.18552073084972273
11,2026-01-30,nivel,1,LSTM,1.0,1.292311668395996,1.1843184232711792,1.000188946723938,0.9971600770950317,0.005426573939813881,272,181608,6528,12.0,5.0,0.07528106077462697,0.17561702666882897
11,2026-01-30,nivel,5,cero,,1.3187774419784546,1.2618517875671387,1.0,1.0,0.0,272,181336,6528,,,,
11,2026-01-30,nivel,5,deriva,,1.3298767805099487,1.2782649993896484,1.0080065727233887,1.007714033126831,0.0013962906534788506,272,181336,6528,,,,
11,2026-01-30,nivel,5,ingenua,,1.8857426643371582,1.8158272504806519,1.4285297393798828,1.4090359210968018,0.01651609189370334,272,181336,6528,,,,
11,2026-01-30,nivel,5,regresion agrupada,,1.3463449478149414,1.3020333051681519,1.020548701286316,1.0196075439453125,0.0027517175546621373,272,181336,6528,,,,
11,2026-01-30,nivel,5,LSTM,0.0,1.321791648864746,1.2616068124771118,1.0008188486099243,0.9994107484817505,0.0012530171336806843,272,181336,6528,8.0,1.0,0.033631112995296086,0.08018108838788209
11,2026-01-30,nivel,5,LSTM,1.0,1.3197665214538574,1.266843318939209,0.9998893737792969,0.9992157816886902,0.0010492864479261608,272,181336,6528,7.0,0.0,0.03535840278084171,0.06574022271821461
11,2026-01-30,nivel,10,cero,,1.3099232912063599,1.2597079277038574,1.0,1.0,0.0,272,181064,6256,,,,
11,2026-01-30,nivel,10,deriva,,1.3227834701538086,1.2798504829406738,1.0094752311706543,1.0090038776397705,0.0013849541301684427,272,181064,6256,,,,
11,2026-01-30,nivel,10,ingenua,,1.8980151414871216,1.8187416791915894,1.4467991590499878,1.4328570365905762,0.016259610917214663,272,181064,6256,,,,
11,2026-01-30,nivel,10,regresion agrupada,,1.3343178033828735,1.285008430480957,1.0184071063995361,1.0174548625946045,0.0026970153313899126,272,181064,6256,,,,
11,2026-01-30,nivel,10,LSTM,0.0,1.3145241737365723,1.264918565750122,1.0021941661834717,1.000492811203003,0.0013264954278041203,272,181064,6256,15.0,8.0,0.02562369492778418,0.05912803450736117
11,2026-01-30,nivel,10,LSTM,1.0,1.315003752708435,1.2630054950714111,1.0019028186798096,1.0002973079681396,0.0015238810622410907,272,181064,6256,12.0,5.0,0.025649842729865664,0.05812571100406559
11,2026-01-30,nivel,20,cero,,1.3002111911773682,1.2451488971710205,1.0,1.0,0.0,272,180792,5712,,,,
11,2026-01-30,nivel,20,deriva,,1.3141767978668213,1.2586071491241455,1.0104176998138428,1.0090681314468384,0.0014751620322842217,272,180792,5712,,,,
11,2026-01-30,nivel,20,ingenua,,1.9055776596069336,1.8020319938659668,1.46280038356781,1.4526808261871338,0.01712318752412618,272,180792,5712,,,,
11,2026-01-30,nivel,20,regresion agrupada,,1.3228811025619507,1.265823483467102,1.0172119140625,1.0156258344650269,0.0025163216961079783,272,180792,5712,,,,
11,2026-01-30,nivel,20,LSTM,0.0,1.3013646602630615,1.2473177909851074,0.9999362826347351,0.9991957545280457,0.0010225142639177832,272,180792,5712,10.0,3.0,0.019056103123770828,0.035308533665609494
11,2026-01-30,nivel,20,LSTM,1.0,1.3012580871582031,1.2476638555526733,1.000011920928955,0.9990620017051697,0.0010359715642460623,272,180792,5712,11.0,4.0,0.01869955306669863,0.04351192945680322
11,2026-01-30,magnitud,1,volatilidad reciente,,1.2506784200668335,1.1589069366455078,1.0,1.0,0.0,272,181608,6528,,,,
11,2026-01-30,magnitud,1,persistencia,,1.7746139764785767,1.6482853889465332,1.4359039068222046,1.4235608577728271,0.029827412108232067,272,181608,6528,,,,
11,2026-01-30,magnitud,1,regresion agrupada,,1.2662822008132935,1.1859333515167236,1.0149152278900146,1.013473629951477,0.007150943873797302,272,181608,6528,,,,
11,2026-01-30,magnitud,1,LSTM,0.0,1.2362397909164429,1.1240508556365967,0.9808597564697266,0.9828202128410339,0.011899034059491454,272,181608,6528,20.0,13.0,0.1958045862693812,0.19232834710831373
11,2026-01-30,magnitud,1,LSTM,1.0,1.2312464714050293,1.109013319015503,0.9779189825057983,0.9803466796875,0.011244959231360135,272,181608,6528,13.0,6.0,0.15165436882525682,0.20027408068868477
11,2026-01-30,magnitud,5,volatilidad reciente,,1.2300528287887573,1.170424222946167,1.0,1.0,0.0,272,181336,6528,,,,
11,2026-01-30,magnitud,5,persistencia,,1.7261112928390503,1.629380464553833,1.4019060134887695,1.382112741470337,0.020153730673973223,272,181336,6528,,,,
11,2026-01-30,magnitud,5,regresion agrupada,,1.2474961280822754,1.1880459785461426,1.0161662101745605,1.018189787864685,0.003528082768981692,272,181336,6528,,,,
11,2026-01-30,magnitud,5,LSTM,0.0,1.2277328968048096,1.1514774560928345,0.9953480958938599,0.9940588474273682,0.0044268858684129745,272,181336,6528,18.0,11.0,0.10707756940522382,0.1176444064347633
11,2026-01-30,magnitud,5,LSTM,1.0,1.2245522737503052,1.1519089937210083,0.9928131103515625,0.9905447959899902,0.004282743957173206,272,181336,6528,17.0,10.0,0.11682129004242474,0.1253198972562977
11,2026-01-30,magnitud,10,volatilidad reciente,,1.2159382104873657,1.1595580577850342,1.0,1.0,0.0,272,181064,6256,,,,
11,2026-01-30,magnitud,10,persistencia,,1.7205454111099243,1.6290888786315918,1.4132226705551147,1.407949447631836,0.02045934121532451,272,181064,6256,,,,
11,2026-01-30,magnitud,10,regresion agrupada,,1.2262253761291504,1.1695609092712402,1.0103793144226074,1.0116641521453857,0.00323610198650093,272,181064,6256,,,,
11,2026-01-30,magnitud,10,LSTM,0.0,1.208056092262268,1.1452834606170654,0.9909489750862122,0.9883130788803101,0.004412385798130174,272,181064,6256,14.0,7.0,0.1050255867326369,0.10454852359190499
11,2026-01-30,magnitud,10,LSTM,1.0,1.2061622142791748,1.137976884841919,0.989246129989624,0.9887840747833252,0.0043886093330694495,272,181064,6256,20.0,13.0,0.09291580143005793,0.10011041912613279
11,2026-01-30,magnitud,20,volatilidad reciente,,1.1987744569778442,1.1387948989868164,1.0,1.0,0.0,272,180792,5712,,,,
11,2026-01-30,magnitud,20,persistencia,,1.7090816497802734,1.5894279479980469,1.422308087348938,1.4184207916259766,0.02157340306913025,272,180792,5712,,,,
11,2026-01-30,magnitud,20,regresion agrupada,,1.2023295164108276,1.153898000717163,1.0050044059753418,1.0050318241119385,0.003148971458556146,272,180792,5712,,,,
11,2026-01-30,magnitud,20,LSTM,0.0,1.1945806741714478,1.1204440593719482,0.9925277829170227,0.9926432967185974,0.0052063239393254695,272,180792,5712,15.0,8.0,0.0901807854070606,0.07904154780456504
11,2026-01-30,magnitud,20,LSTM,1.0,1.1928424835205078,1.1162264347076416,0.9911813139915466,0.9901081323623657,0.005235919948436512,272,180792,5712,11.0,4.0,0.10307738950536646,0.09505575316756584
